Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/16/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2023 Total reported emissions from Onshore Oil & Gas Production ,2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010484,110055520887,"Sanguine Gas Exploration, LLC 350 South Oklahoma Folded Belt",350 - South Oklahoma Folded Belt,Tulsa,OK,74170,P.O. Box 700720,TULSA COUNTY,36.062326,-95.960763,211111,W-ONSH,,,,,,,,,3275.75,165.9,1723.45,635.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010485,110071160954,"Sanguine Gas Exploration, LLC 360 Anadarko Basin Production",360 - Anadarko Basin,Tulsa,OK,74170,P.O. Box 700720,TULSA COUNTY,36.062326,-95.960763,211130,W-ONSH,43258.076,67295.78,48535.518,45969.194,52325.984,37122.998,,,156905.9,143080.4,88756.4,17580.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013626,,"Scala Energy, LLC - 430 (Permian Basin)",430 - Permian Basin,Houston,TX,77070,20445 State Hwy 249 Ste. 300,,29.990308,-95.574383,211120,W-ONSH,,49310.496,42083.99,38959.294,57837.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012528,,Scout Energy Anadarko Basin Production,360 - Anadarko Basin,Dallas,TX,75240,"13800 Montfort Drive, Suite 100",,32.9312475,-96.84046,211120,W-ONSH,385342.672,278183.686,329314.658,607217.682,538673.564,734812.816,485740.004,267485.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014713,,Scout Energy Uinta Basin Production,575 - Uinta Basin,Roosevelt,UT,84066,1820 West Highway 40,,40.27575941,-110.0257789,211120,W-ONSH,51226.04,40115.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009301,110055516295,Seneca East Facilities,160A - Appalachian Basin (Eastern Overthrust Area),Cranberry Township,PA,16066,"2000 Westinghouse Dr, Suite 400",,41.16543,-79.10101,211130,W-ONSH,153132.172,191061.144,196314.542,183779.674,145151.32,173036.698,123404.214,131859.928,198108.9,223914.694,170476.734,123277.186,121854.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008308,,"Shadow Wolf Energy, LLC. - Los Angeles Basin 760",760 - Los Angeles Basin,Newhall,CA,91321,25121 N. Sierra Hwy.,,34.3677169,-118.4747173,211120,W-ONSH,35258.968,18642.78,140471.282,210919.23,210647.92,225095.592,232079.824,233059.43,240384.976,42023.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010716,110033588179,Shale Hunter LLC,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77056,"777 Post Oak Blvd., Ste 650",HARRIS COUNTY,29.75392,-95.45702,211111,W-ONSH,,,,,,,,,,15550.244,9915.36,56560.902,46991.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013870,,Sheridan Production Company Basin 260,260 - East Texas Basin,Carthage,TX,75633,613 South Shelby,,32.14449097,-94.33375383,213111,W-ONSH,80602.874,55940.342,74027.25,106340.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008392,,Sheridan Production Company LLC 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77056,1360 Post Oak Blvd Suite 2500,,29.7334229,-95.4325786,211130,W-ONSH,,,,,189697.97,184255.274,173033.766,185779.324,153356.4,148894.338,308915.864,372849.332,259096.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011260,110058239231,Shoreline Southeast LLC - Basin 220 (Gulf Coast Basin),"220 - Gulf Coast Basin (LA, TX)",Lafayette,LA,70508,"400 E Kaliste Saloom Rd, Suite 2600",LAFAYETTE,30.19425,-92.00884,211111,W-ONSH,,,,,,,,,49529.604,39174.134,27701.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014361,,Silver Creek Permian Basin 430,430 - Permian Basin,Irving,TX,75038,"5525 N. MacArthur Blvd., Ste. 775",,32.88648402,-96.9647854,211120,W-ONSH,,26797.256,45778.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014600,,Silver Hill 230 Arkla Basin,230 - Arkla Basin,Dallas,TX,75201,"2850 N Harwood St., Suite 1600",,32.79529139,-96.80921187,211130,W-ONSH,21384.664,35377.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009706,,"SilverBow Resources, LLC - Basin 220","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"920 Memorial City Way, Suite 850",,29.9443,-95.40435,211120,W-ONSH,620666.788,380370.4,282672.802,203574.548,220477.38,175775.31,217238.148,280941.304,281435.144,227717.162,272474.368,207719.186,173091.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012070,,SilverCreek Chautauqua #355,355 - Chautauqua Platform,Flower Mound,TX,75022,"2201 Spinks Road, Suite 155",,32.886151,-96.96491,211120,W-ONSH,,11096.824,10596.394,6231.876,14401.662,20627.786,36778.42,40143.684,39915.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014833,,Silverback Operating II LLC,430 - Permian Basin,Oklahoma City,OK,73112,"1001 West Wilshire Blvd, Suite 206",,35.55139401,-97.53055801,211120,W-ONSH,50423.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011662,110063745121,Slant Operating LLC,430 - Permian Basin,Wichita Falls,TX,76301,"901 Indiana Ave, Suite 500",ALLEGHENY COUNTY,40.442188,-80.000854,211120,W-ONSH,25346.878,15273.388,75610.078,79255.876,88184.348,83027.408,32880.792,85676.85,86622.5,30236.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009106,,Slawson Exploration - Williston Basin 395,395 - Williston Basin,Denver,CO,80202,"1675 Broadway, #1600",,39.742905,-104.98738,211120,W-ONSH,265781.156,629421.11,786838.698,280717.922,492470.72,410412.936,207846.998,169153.258,274058.936,375492.688,167841.116,178852.324,161506.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014333,,Snyder Brothers Inc.,160A - Appalachian Basin (Eastern Overthrust Area),Kittanning,PA,16201,90 Glade Dr.,,40.81562253,-79.56543847,211130,W-ONSH,58905.858,78808.972,66912.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002671,110043807949,South Belridge Hill Property,745 - San Joaquin Basin,McKittrick,CA,93251,18271 Highway 33,KERN,35.299879,-119.742604,211111,W-ONSH,,,,,,,,,,0,54279.914,54902.382,55799.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008539,110005116105,Southeast Moore 360 Anadarko,360 - Anadarko Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,282.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012984,,"Southern Energy Operating, LLC MidGulf Coast Basin",210 - Mid-Gulf Coast Basin,New Hebron,MS,39140,8970 Highway 13 North,,31.64017499,-89.88399722,211130,W-ONSH,81582.48,83508.27,73293.986,75231.84,85349.688,82668.03,89595.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006884,110022871800,"Southwest Royalties, Inc. - 430 Permian Basin",430 - Permian Basin,Midland,TX,79705,6 Desta Dr. #3700,MIDLAND COUNTY,32.02994,-102.08741,211111,W-ONSH,,,,,,,67951.25,29757.084,39405,51248.6,55811.35,60362.05,50839.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012947,,Southwestern Production Corp Powder River Basin (515) Operations,515 - Powder River Basin,Lakewood,CO,80228,"390 Union Boulevard, Suite 250",,43.45746,-105.471,211120,W-ONSH,31167.928,25251.396,13816.026,19910.848,26112.574,26138.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013674,,Spur Energy Partners LLC,430 - Permian Basin,HOUSTON,TX,77024,"9655 Katy Freeway, Suite 500",,29.781987,-95.535607,211120,W-ONSH,17605.882,97682.476,322949.898,194983.018,118978.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014811,,"Stephens Williston, LLC (DBA SEG Williston, LLC)",395 - Williston Basin,The Woodlands,TX,77380,1780 Hughes Landing Blvd. Suite 300,,30.17369402,-95.46967701,211120,W-ONSH,40905.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013735,,Steward Energy II 430 Permian Basin,430 - Permian Basin,Frisco,TX,75034,2600 Dallas Parkway ste 400,,33.1002,-96.821564,211120,W-ONSH,117270.216,217289.696,124705.236,69048.49,205793.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009802,110055517944,Stone Energy 160A,160A - Appalachian Basin (Eastern Overthrust Area),Morgantown,WV,26508,1300 Fort Pierpont Drive,MONONGALIA COUNTY,39.653251,-79.936985,211111,W-ONSH,,,,,,,,14915.55,17992.578,68046.584,108243.052,96675.118,59921.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008890,,Summit Petroleum LLC,430 - Permian Basin,Midland,TX,79701,"550 W. Texas Avenue, Suite 700",,31.9916009,-102.0832543,211120,W-ONSH,200445.174,160379.386,139942.058,70848.78,78022.104,55543.55,56573.85,51616.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011261,110058239240,Sundance Energy - Denver Basin,540 - Denver Basin,Denver,CO,80202,"633 17th Street, Suite 1950",DENVER COUNTY,39.74609,-104.99046,211111,W-ONSH,,,,,,,,,,,62701.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013023,,"Sundance Energy, Inc. - South Texas Basin","220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77079,"1155 DAIRY ASHFORD, STE. 206",,29.78153607,-95.6080157,211120,W-ONSH,,,136044.034,150971.182,217191.424,164718.782,145136.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013106,,Surge Energy 430 Permian Basin,430 - Permian Basin,Houston,TX,77064,"7850 North Sam Houston Parkway, Suite 300",,29.9161683,-95.5302337,211120,W-ONSH,609924.784,532420.632,165121.926,156416.172,418526.662,533863.698,119716.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009414,110034433548,T-C Oil Company Oil & Gas Production Leases,"220 - Gulf Coast Basin (LA, TX)",Refugio,TX,78377,427 FM 774,REFUGIO COUNTY,28.28945,-97.21445,211111,W-ONSH,,,,,,,,,,3919.49,5675.09,13507.026,14727.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014896,,TBM Catarina LLC,"220 - Gulf Coast Basin (LA, TX)",Fort Worth,TX,76102,425 Houston St. Ste 400,,32.75455501,-97.33194504,211120,W-ONSH,33808.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008536,,"TEP Barnett USA LLC, 415 - Strawn Basin",415 - Strawn Basin,Fort Worth,TX,76102,301 Commerce Dr. Suite 3701,,35.53376,-97.52976,211130,W-ONSH,235835.772,331076.774,407494.678,503738.286,621053.814,616133.802,615790.514,691103.47,830402.336,779469.592,736451.312,858837.664,865726.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008355,,"TEP Rocky Mountain, LLC - 595 Piceance basin",595 - Piceance Basin,Parachute,CO,81635,1058 County Road 215,,39.74893,-104.99342,211130,W-ONSH,483471.812,712812.248,965975.71,735220.256,1375248.038,1311509.59,1336185.338,1318556.858,555965.39,637582.758,644162.052,622609.794,682302.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010621,,TGNR East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"717 Texas Avenue, Suite 2000",,29.75806,-95.36401,211130,W-ONSH,488060.44,36814.442,113001.184,154506.828,201071.96,210143.758,235822.594,195562.208,110023.66,60115.366,41452.604,72008.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011998,,"TGNR TVL LLC - Basin 230 (Houston, TX)",230 - Arkla Basin,Houston,TX,77002,"717 Texas Ave., Suite 2000",,29.7581913,-95.363451,211130,W-ONSH,120562.342,6963.15,78478.386,207945.168,69298.976,131786.972,166460.662,190695.132,56598.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014024,,"TITUS OIL & GAS PRODUCTION, LLC",430 - Permian Basin,Fort Worth,TX,76102,420 Throckmorton St. Ste 1150,,32.75510814,-97.33326747,211120,W-ONSH,,,107238.136,53440.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006770,110071162231,TPIC Basin 220,"220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77057,5850 SAN FELIPE SUITE 250,HARRIS COUNTY,29.75004,-95.4831,211120,W-ONSH,223175.478,224004.402,214904.936,267475.188,287828.8745,141129.922,63600.99,58994.47,44635.456,20825.528,17645.846,16665.326,20363.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006750,110071160083,TRC cYPRESS gROUP LLC,745 - San Joaquin Basin,Taft,CA,93268,805 Blackgold Ct,KERN COUNTY,35.180624,-119.459701,211120,W-ONSH,26066.716,26094.808,29996.39,32490.086,33150.932,34842.376,34194.58,34802.33,30050.246,27613.906,23293.018,23892.21,41437.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014137,,TRP Energy - 430 - Permian Basin,430 - Permian Basin,Houston,TX,77024,"9811 Katy Freeway, Suite 225",,29.78358914,-95.53561587,211120,W-ONSH,150195.418,74834.99,28450.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008482,110063985852,"Talisman Energy USA, Gulf Coast basin - 220","220 - Gulf Coast Basin (LA, TX)",The Woodlands,TX,77381,2445 Technology Forest Blvd,,40.680557,-80.111674,211111,W-ONSH,,,,,,,,,92857.966,117900.554,365102.58,504147.816,154547.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013606,,Tall City Operations III LLC,430 - Permian Basin,MIDLAND,TX,79701,203 W. Wall St.,,31.997405,-102.076108,211120,W-ONSH,,82277.35,43634.458,45928.222,103781.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012040,,"Tanos Exploration II, LLC - Basin 260",260 - East Texas Basin,Tyler,TX,75701,"821 E Southeast Loop 323, Suite 400",,32.302085,-95.292364,211130,W-ONSH,,71792.546,90624.304,134563.948,176977.162,163273.944,144405.714,93007.57,117797.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007486,,"Tanos Exploration II, LLC Arkla Basin, AAPG 230",230 - Arkla Basin,Tyler,TX,75701,821 E Southeast Loop 323 Ste 400,,29.78754,-95.61767,211130,W-ONSH,,,88717.75,143345.04,178322.616,149992.252,147259.444,96299.966,107045.114,129868.648,125109.292,141643.514,150351.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013734,110070716065,Tap Rock Operating,430 - Permian Basin,Golden,CO,80401,"523 Park Point Dr., Suite 200",JEFFERSON COUNTY,39.70684,-105.2904,211120,W-ONSH,105080.224,437144.436,528941.568,229974.812,136739.248,39555.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008530,,Tapstone 360 - Anadarko Basin,360 - Anadarko Basin,OKLAHOMA CITY,OK,73102,"211 N ROBINSON AVE, STE N 1000",,35.53376,-97.52976,211120,W-ONSH,,,,263627.66,376195.366,405305.152,1130167.474,1178596.122,1830756.92,2218586.256,2050758.406,1457214.502,1459411.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012024,110067543698,Tapstone 360 Anadarko,360 - Anadarko Basin,Oklahoma City,OK,73104,100 E. Main St.,,35.467315,-97.510185,211120,W-ONSH,,,,99989.01,118458.734,167620.65,304406.77,139535.944,256495.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009179,110055516106,Tapstone 375 Sedgwick Basin,375 - Sedgwick Basin,Oklahoma City,OK,73104,100 E Main St.,OKLAHOMA COUNTY,35.46883,-97.51734,211120,W-ONSH,,,,,,25063.036,45405.698,29959.584,28916.67,25000.194,33881.854,33420.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014704,,"Tascosa Energy Partners, LLC - Basin 430",430 - Permian Basin,Midland,TX,79701,901 W. Missouri Ave,,31.99582473,-102.0832633,211120,W-ONSH,128944.002,55020.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013948,,Teal Natural Resources 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75225,8235 Douglas Ave,,32.86372906,-96.80897429,211120,W-ONSH,,,,46750.824,55806.124,44328.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014650,,Tellurian Operating LLC - Basin 230 (Arkla Basin),230 - Arkla Basin,Houston,TX,77002,"1201 Louisiana Street, Suite 3100",,29.75762475,-95.36901734,211130,W-ONSH,43016.642,69647.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008885,,"Tellus Operating Group, LLC - MS Operations",210 - Mid-Gulf Coast Basin,Ridgeland,MS,39157,"602 Crescent Place, Suite 100",,32.4524,-90.15393,211120,W-ONSH,19531.888,23515.334,23268.49,23914.734,20927.486,46682.06,62800.31,55479.904,75856.806,83183.646,94745.57,64958.242,53416.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010258,110055519498,Templar Operating LLC - 360 - Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73142,"4700 Gaillardia Pkwy., Ste. 200",OKLAHOMA COUNTY,35.61069,-97.60779,211130,W-ONSH,,,,,424830.636,437796.878,426027.058,412621.562,357123.886,265918.012,167322.618,138463.53,244037.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013087,,Texas American 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78701,"201 West 5th Street, Suite 1300",,30.2729209,-97.7443863,211120,W-ONSH,52761.836,32168.296,87139.988,25943.662,5157.492,630.65,28948.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008670,110055514046,"Texas Keystone, Inc.",160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15220,"651 Holiday Drive, Suite 300",,40.49683,-79.8759,211111,W-ONSH,,,,,,,,,13097.2,23976.25,16808.7,26208.15,50132.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008788,,"Texland Petroleum, LP, 430 - Permian Basin",430 - Permian Basin,FORT WORTH,TX,76102,"777 MAIN STREET, SUITE 3200",,32.7579468,-97.3246534,211120,W-ONSH,9059.592,26899.79,32688.742,32958.442,20021.758,26083.24,27593.108,28050.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013357,,Titan Rock Exploration and Production,260 - East Texas Basin,Dallas,TX,75201,"1601 Elm Street, Suite 3500",,32.52492,-94.835,211130,W-ONSH,,54152.16,57216.86,59505.942,55918.508,55978.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008348,,Trendwell Energy Corporation,305 - Michigan Basin,Rockford,MI,49341,"10 E. Bridge St, Suite 200",,43.119775,-85.561689,211130,W-ONSH,31260.446,100054.876,99781.228,100216.626,97943.278,93280.45,112385.43,116466.782,165853.546,106501.818,113071.75,114239.896,121569.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013390,,Triad Hunter,160A - Appalachian Basin (Eastern Overthrust Area),Marietta,OH,45750,125 Putnam St.,,39.48019,-80.9576,211130,W-ONSH,,,,,30792.918,63894.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010756,110055521582,Trinity CO2 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,401 W. Wall Street,MIDLAND,31.99744,-102.07875,211111,W-ONSH,,,,,,,,,,,110.95,2319.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013922,,"Trinity Operating (USG), LLC - Arkla Basin (230)",230 - Arkla Basin,Houston,TX,77002,601 Travis Street,,29.76003302,-95.3632941,211130,W-ONSH,79047.514,72404.786,136646.07,28062.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013354,,"Trinity Operating (USG), LLC - Gulf Coast Basin (220)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,601 Travis Street,,28.24503,-98.4042,211120,W-ONSH,197365.654,140888.002,202946.066,273955.804,189915.992,128558.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013100,,"Trinity Operating USG, LLC - Arkoma (Basin 345)",345 - Arkoma Basin,Houston,TX,77002,"601 Travis Street, Ste 1900",,29.752554,-95.3704009,211130,W-ONSH,43420.7,37032.946,56895.934,72753.228,118132.592,52912.162,27307.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012605,,"Trinity Operating USG, LLC - Chautauqua Platform (Basin 355)",355 - Chautauqua Platform,Houston,TX,77002,"601 Travis Street, Ste 1900",,29.752554,-95.3704009,211130,W-ONSH,14668.474,4896.818,10626.936,29559.54,45074.366,282061.512,74942.968,31494.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009609,110033685732,"Trinity River Energy Operating, LLC 220 Gulf Coast Basin","220 - Gulf Coast Basin (LA, TX)",Katy,TX,77494,"410 W. Grand Parkway South, Ste. 400",HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,,,,,134075.468,139159.368,118126.93,129751.448,132355.028,113607.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008188,110033685732,"Trinity River Energy Operating, LLC 415 Strawn Syncline",415 - Strawn Basin,Katy,TX,77494,410 W. Grand Parkway South,HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,,,,,231011.222,317779.302,101650.92,127454.654,124932.314,91664.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009441,110033685732,"Trinity River Energy Operating, LLC 420 Fort Worth Syncline",420 - Fort Worth Syncline,Katy,TX,77494,410 W. Grand Parkway South,HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,,,,,148709.552,205332.172,43814.742,46501.562,41437.006,41180.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012028,110067543714,"Trinity Rivery Energy Operating, LLC 210 MidGulf Coast Basin",210 - Mid-Gulf Coast Basin,Katy,TX,77494,410 W. Grand Parkway South,,29.776182,-95.779403,211111,W-ONSH,,,,,,,,104126.112,129236.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012018,110067543670,"Trinity Rivery Energy Operating, LLC 230 Arkla Basin",230 - Arkla Basin,Katy,TX,77494,410 W. Grand Parkway South,,29.776183,-95.779404,211111,W-ONSH,,,,,,,,61851.692,61127.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014282,110071140665,Triple Crown Resources,430 - Permian Basin,Dallas,TX,75201,"1722 Routh St, Suite 1750",DALLAS COUNTY,32.792043,-96.795142,211120,W-ONSH,92520.652,61845.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013337,,Triumph Anadarko #360 OP,360 - Anadarko Basin,Tulsa,OK,74137,"8908 S Yale Ave, Suite 250",,36.0514,-98.3842,211120,W-ONSH,,,,35933.37,70869.018,47821.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013386,,Tug Hill Operating Appalachia,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,380 Southpointe Boulevard,,40.29487531,-80.172716,211130,W-ONSH,,108162.988,104885.192,124050.45,125953.05,67719.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008684,110005116105,Two Oaks Andrews 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,210,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008517,110005116105,Two Oaks Reeves 430 Permian,430 - Permian Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,,18.75,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013851,,U.S. Energy Development Corp.,"220 - Gulf Coast Basin (LA, TX)",Arlington,TX,76011,1521 N. Cooper Street Suite 400,,32.75953998,-97.11377233,211120,W-ONSH,16714.42,22581.52,41067.944,53792.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009389,,UGC 575 Uintah,575 - Uinta Basin,Rangely,CO,81648,1125 Escalante Dr.,,36.7561,-108.05952,211130,W-ONSH,127147.298,127820.2,134169.85,135000.794,150785.5065,154222.8302,186921.3011,192596.6422,281043.594,233591.17,201700.77,129132.48,89152.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
